interaction_id,user_id,product_id,event_type,rating,timestamp
97075,A3D5QMH88JSI84,B00HRO32O8,wishlist,3.0,2014-05-07
97076,A253A644LO7LP2,B000RZNI4S,add_to_cart,4.0,2009-01-13
97077,A3ODZ429OYNYIY,B0012S4APK,purchase,5.0,2014-04-21
97078,A25QCRZEUCKW35,B009L0409C,add_to_cart,4.0,2013-12-14
97079,A22RTM8NQZ8NYP,B004FPOPXE,purchase,5.0,2011-08-29
97080,AXGPFDZ600D4U,B00FSOESSS,wishlist,3.0,2014-02-20
97081,A1T3ABYJNZZN7C,B0038QOA0E,purchase,5.0,2013-10-16
97082,A2L3OUGY7OTR3N,B00009MKHA,add_to_cart,4.0,2009-05-25
97083,A3HCFTRW0OUE07,B00005Q5ZC,purchase,5.0,2002-02-28
97084,A5KMMY627T3W,B00009R6WY,purchase,5.0,2008-01-16
97085,A2OTQMC69J8MUI,B004K3EWPC,add_to_cart,4.0,2011-03-17
97086,A1GCZ07XRJX858,B006BDRT68,purchase,5.0,2012-04-25
97087,A3EUK7QLXDPW66,B000HI9O5W,add_to_cart,4.0,2008-07-16
97088,A18JF0T0GOCORW,B00KGEN2KK,purchase,5.0,2014-06-02
97089,A29H0ESGHSZITY,B003LJDF7W,wishlist,3.0,2014-01-30
97090,A15OAS39003U5R,B00834SJNA,purchase,5.0,2012-07-15
97091,A376VKCUO0HX09,B009T5FY44,purchase,5.0,2013-10-05
97092,A12B1UEDT4OQQZ,B007UIX05W,add_to_cart,4.0,2013-12-19
97093,AZKFG8SOVO3W,B005X0JTP4,add_to_cart,4.0,2014-05-29
97094,A366UD7DNFIOKV,B00DR0PDNE,view,2.0,2014-03-16
97095,A2R8WTOEP3O4I4,B00018Q4GA,purchase,5.0,2014-02-25
97096,A29HFYCBM6I922,B00E40L7S6,purchase,5.0,2014-01-01
97097,AVBTEJMCOAEBF,B0019EHU8G,purchase,5.0,2012-12-26
97098,AZ515FFZ7I2P7,B000065UTR,purchase,5.0,2003-10-27
97099,AJLMWTPAUFLEX,B005RFOJT6,view,1.0,2013-05-18
97100,A3CE6E8TTDZ0AE,B001DFPP7E,purchase,5.0,2013-09-09
97101,A1GY1UV3VNPBW9,B001JJRDVU,add_to_cart,4.0,2013-03-12
97102,A1V5NW7Y0C1SL0,B000X5ZVS8,add_to_cart,4.0,2014-07-03
97103,AVD2FKTHLXPBD,B001RQ2YF0,add_to_cart,4.0,2011-06-04
97104,ALX692EP3MVAH,B006LPRXJE,wishlist,3.0,2013-07-23
97105,A1X7E6B11LIZTS,B00FBIRSNS,purchase,5.0,2014-07-15
97106,ALC4ULJVIX0JP,B000031XCZ,purchase,5.0,2008-09-08
97107,A2GMZZ6TDYOHY7,B005ITY7KM,view,1.0,2014-02-10
97108,A1OS5Z9PVR6KYJ,B005HMKKH4,purchase,5.0,2013-01-05
97109,A3N9UJQOQEK5YE,B000M3GXJW,purchase,5.0,2007-10-04
97110,A2IBKGZG72UMF4,B0018QRO9A,purchase,5.0,2012-04-27
97111,A20G01BD4LMY4,B0089L4TL8,purchase,5.0,2012-08-20
97112,A12U739X0STRAO,B008OMOEO4,purchase,5.0,2013-11-22
97113,A1F0F1H1PW38E,B005CLPP84,view,1.0,2012-04-24
97114,A3C5K8B0R0F3WR,B00009XVCZ,purchase,5.0,2008-12-22
97115,AFHF6LCXF2ZQJ,B00AJHDZSI,purchase,5.0,2013-10-04
97116,A38C12950IM24P,B00IA6YFFW,wishlist,3.0,2014-03-15
97117,A3BK450R9P94FX,B000F9GZN2,purchase,5.0,2013-01-28
97118,A2V1466RFDNQLV,B00511PS3C,add_to_cart,4.0,2013-01-29
97119,A295AUT0M2JA8R,B002WI8GG8,purchase,5.0,2013-10-03
97120,A1HYZUL6MFTJ7F,B000IF4788,add_to_cart,4.0,2007-03-10
97121,A3D2AKS2ZGGNR,B008Z2661W,purchase,5.0,2013-02-27
97122,A1C7T4XPESZLV7,B00E914II6,view,1.0,2014-01-15
97123,A1CEAPVC67DBXQ,B0007MWE28,purchase,5.0,2007-10-22
97124,AGUXS5KWPYOY8,B00DVFLJDS,view,1.0,2013-08-22
97125,A1Z72FN2IHS32E,B00304AADU,purchase,5.0,2014-04-03
97126,A2D1CL04T34IIP,B003L1ZYZ6,add_to_cart,4.0,2014-07-12
97127,AM9VMWO3V7JUI,B001B0V0M0,view,1.0,2013-01-10
97128,A19CQDHVL2K16N,B00E4KLY34,purchase,5.0,2013-12-15
97129,AAOEN7B4L9DHW,B004ZI947S,wishlist,3.0,2012-07-23
97130,ARJG35N7V4VXE,B007BXD66E,view,1.0,2014-05-21
97131,A1YZ1CXXVF8Q9M,B000VFR4TE,view,1.0,2008-05-07
97132,A12YVZO23AV4GJ,B001P7G0ZQ,purchase,5.0,2013-04-12
97133,A2LDSFXAUOGBGL,B00339X1EM,purchase,5.0,2012-10-19
97134,AE8EN783L2GKZ,B002YIG9AQ,purchase,5.0,2013-10-05
97135,A343XGXBNFWILD,B000O9T5IA,add_to_cart,4.0,2009-11-17
97136,A2CBZX20LLTAEX,B0041OSQ9I,wishlist,3.0,2013-08-29
97137,A1639DLD69BB0T,B003NTQDUG,purchase,5.0,2013-03-14
97138,A3H9L0ME9H8QG7,B000LRMS66,purchase,5.0,2010-12-12
97139,A1V2PLQ3G3RKZ9,B0093H4WT6,purchase,5.0,2014-01-09
97140,ARC7VC6G8O2MO,B002EN9BE2,purchase,5.0,2013-01-23
97141,A3UOG47E0KKFL,B0026NX4AC,purchase,5.0,2014-03-29
97142,A3JW711GJ97CEY,B00DR0PDNE,wishlist,3.0,2013-11-24
97143,ANYQTBPCR0Y1S,B002TUC64W,purchase,5.0,2010-05-19
97144,A5VTSGMJ4IE4W,B00022OBO2,add_to_cart,4.0,2011-03-24
97145,A2WLNSZ9U0T1S3,B000U6AHZW,purchase,5.0,2007-12-31
97146,ABE5E8B3J7MKY,B003UI62AG,purchase,5.0,2013-09-25
97147,A39PAAJX9Q6ASG,B007P4VOWC,purchase,5.0,2012-09-06
97148,A1DULW9F07UFLB,B007I5JT4S,purchase,5.0,2014-01-14
97149,A1QU86NDW90T6L,B003NR57BY,purchase,5.0,2012-04-26
97150,A1WRUIGBRFJVBH,B000NO7CIG,purchase,5.0,2013-05-13
97151,A1E16QEFNXUWSG,B001VNH9YA,add_to_cart,4.0,2010-07-14
97152,ANG7N8JWBEYS7,B0050CVEK8,view,2.0,2012-12-30
97153,A1ULMT7BZZKUOT,B00C94GTJQ,purchase,5.0,2014-01-05
97154,A27AF4DLLOBQDQ,B003Y2YE5S,add_to_cart,4.0,2012-06-19
97155,A2DSNWWXBEWHMV,B0007U9SRE,add_to_cart,4.0,2013-04-17
97156,A3HP5XBZIBOVXM,B00GHUJM42,view,1.0,2014-06-20
97157,ARXU3FESTWMJJ,B00D96LZ6K,purchase,5.0,2013-09-18
97158,A3BGJGKNRI28J9,B00A6STCL4,purchase,5.0,2014-03-09
97159,A2Z4Z8W82GLAQD,B002LITFTG,wishlist,3.0,2013-12-20
97160,A2DB720I9XRX7K,B00829TIA4,purchase,5.0,2013-01-18
97161,A27MEW1OGUNBCS,B000XPY2CE,purchase,5.0,2010-02-03
97162,A8PW0WUVGYF9P,B00000K4KH,add_to_cart,4.0,2014-01-16
97163,A3SS6919NRQ2MF,B00018Q4GA,add_to_cart,4.0,2013-09-11
97164,A3KEZQISIJYP0H,B00005NNCU,purchase,5.0,2011-08-12
97165,A3900I2GDPKT83,B004R6J2KW,purchase,5.0,2012-02-01
97166,A1U2ST67AL0O24,B0010ENHKK,purchase,5.0,2014-07-12
97167,A3XGHG3XSPSWJ,B00007IFED,view,1.0,2014-03-21
97168,A39PJB2WHHTHF,B004L0T4UM,purchase,5.0,2013-04-01
97169,A17C41CDJLTZCC,B0097BEFYA,purchase,5.0,2014-01-27
97170,A3J8A5L5AF5TX9,B0017LY9US,wishlist,3.0,2011-02-20
97171,A3QDZ7H08BLCJA,B005WOW48A,add_to_cart,4.0,2012-10-28
97172,A3L6XHA5FVMN16,B003HFCDLY,purchase,5.0,2010-10-15
97173,AH8W766T96FJD,B000WHSFYY,purchase,5.0,2008-09-04
97174,A2HE4PCOOEGLL5,B000KMH79U,add_to_cart,4.0,2010-12-25
97175,A2H3BWGN9KMGW3,B003VZ7GEY,purchase,5.0,2012-07-12
97176,A3D1IS0HRDBDMB,B00DR0PDNE,add_to_cart,4.0,2014-04-28
97177,A2TMPU3FFNHQFF,B005DIBHA6,add_to_cart,4.0,2012-07-11
97178,A3LF61Z1S07PJY,B00AIIJ2W6,view,1.0,2014-04-25
97179,A190ISHISXAR2M,B000EY5F5C,add_to_cart,4.0,2014-02-03
97180,A3N6W1OV1QYG7P,B000NOSCGM,add_to_cart,4.0,2008-06-01
97181,A29GE20E8QU8OU,B000FDXH7A,purchase,5.0,2010-05-03
97182,A2Z9S2RQD542CP,B005VEZ550,add_to_cart,4.0,2012-08-07
97183,A2EDF05T4CXE1C,B000JMJWV2,purchase,5.0,2008-12-28
97184,A73X7Q15L6MSV,B00008SCFL,view,2.0,2007-08-31
97185,ARLAX11SGSVS7,B003ELYQGG,purchase,5.0,2014-05-05
97186,A1YWSVQ62K1D9U,B001KQ3A8M,add_to_cart,4.0,2013-05-24
97187,AGU442BTH3O88,B0041RSPRS,purchase,5.0,2010-12-20
97188,A10X3S8SDWOS30,B00006HYUB,view,2.0,2008-07-03
97189,AV10H5K6VPQIJ,B008AJNF78,purchase,5.0,2013-07-18
97190,AYS4UGU2YB0W4,B00D68Y9B4,purchase,5.0,2013-11-21
97191,ADPXUMBVXRPJR,B000EGQS5G,add_to_cart,4.0,2009-05-17
97192,A1N01PODSD50F0,B005LA9FXW,purchase,5.0,2013-03-20
97193,AWHCPZ5V3AO6,B00552Q7SC,wishlist,3.0,2013-05-06
97194,A2Q5010V576P71,B003WD2SLQ,purchase,5.0,2013-02-09
97195,A30R0YRDUH7JA4,B0007NP8SY,purchase,5.0,2007-09-10
97196,A38KL3PTLJ0ZL6,B003DZJQQI,add_to_cart,4.0,2012-04-11
97197,A1Y82THSZS82YS,B004ZX2NU8,view,1.0,2012-09-27
97198,A19LZAKDXQ9B50,B003H0OKWE,purchase,5.0,2010-11-29
97199,AF7N0W8ZPMURH,B001V48VZU,purchase,5.0,2011-05-09
97200,A2ZGGJ9LTEWFO3,B005BLO21Q,add_to_cart,4.0,2012-10-28
97201,A342O0Q0U05C07,B002HWRJY4,view,2.0,2014-01-13
97202,A3Q0K57TNNRGON,B003MY3F0I,purchase,5.0,2012-11-02
97203,AQK01UMFP9MND,B00DW837F2,purchase,5.0,2013-11-05
97204,A1EEJLIAC40FBF,B0039ZYBMQ,add_to_cart,4.0,2011-03-19
97205,A17HMM1M7T9PJ1,B0030D5KMW,add_to_cart,4.0,2011-12-08
97206,A3N27L13CWJ9HY,B008ULPAT2,purchase,5.0,2012-12-01
97207,A1J01WA4TZ1M46,B001WTBCVY,purchase,5.0,2011-03-15
97208,A3TJ0A699A0WZG,B000EVLS4C,purchase,5.0,2008-08-22
97209,A97MKOO6MARFA,B003BUMRKM,purchase,5.0,2010-12-29
97210,AYVH38IWDR7B5,B003EYV238,add_to_cart,4.0,2014-05-16
97211,A2R7B3MUR22USI,B00CBDZ1NU,add_to_cart,4.0,2013-08-27
97212,A27723FTDEINBD,B00B3329WA,add_to_cart,4.0,2014-04-28
97213,A2QCYFAJ8ITAZA,B001TH7GUU,purchase,5.0,2014-06-04
97214,A9FSJD6Z7QGJE,B000R9AAJA,add_to_cart,4.0,2010-09-28
97215,ACB7AIGP2VWOS,B0002GFORQ,purchase,5.0,2007-01-30
97216,A3HNYXH7NW2LGD,B002SP113K,purchase,5.0,2010-12-06
97217,A3UH6CSXXTMQ8M,B002V88HFE,add_to_cart,4.0,2013-12-25
97218,A3LXELWUW7QIL4,B00BMYQ2H8,purchase,5.0,2014-03-02
97219,A3SYL242OE72W6,B000I4LEGC,view,2.0,2007-09-09
97220,A1PTD0V4ZFWAQV,B004I0JGT4,purchase,5.0,2013-05-03
97221,AZW2MTJCTUR5C,B001DHECXA,add_to_cart,4.0,2014-02-06
97222,A2I8BXNZR6LVM5,B00093IIRA,purchase,5.0,2007-12-30
97223,AF7JW1CCFMSY8,B002KQ5KE8,purchase,5.0,2010-01-30
97224,A2M46TW89BIJBM,B0037Z1FRM,purchase,5.0,2013-08-02
97225,AEMJLIOAYHDW3,B00483WRZ6,view,1.0,2013-08-10
97226,A1MTS0LHFS2YNE,B005CWM05O,purchase,5.0,2012-09-09
97227,A3VY425MFTDN9H,B004CAGDSW,view,1.0,2014-02-20
97228,A1TCIUMK1S3MBI,B00AYQ433U,wishlist,3.0,2013-06-19
97229,A3E58222VWYH4K,B003ZM7YTA,purchase,5.0,2012-01-27
97230,A2X6P2UWX0YU7U,B0092KRAVQ,add_to_cart,4.0,2014-01-27
97231,A35JXR201W5UJQ,B001342KM8,purchase,5.0,2008-12-22
97232,A1I1KIO31ZY2U4,B009JZ09PI,purchase,5.0,2014-03-09
97233,A6VPIOPMDJ8H7,B000VCZ84K,view,1.0,2008-01-04
97234,A369M8LUCA9SY4,B003B3P2CE,add_to_cart,4.0,2010-07-20
97235,A2EHUPI8C1LOYI,B00H7PBWK8,view,2.0,2014-07-06
97236,AOV3MWDPHDHCX,B003ES5ZUU,purchase,5.0,2014-05-28
97237,A1AD18EN9PKY3G,B007M50PTM,purchase,5.0,2012-12-26
97238,ANXNTFUW0HKXZ,B0058NN6CS,purchase,5.0,2012-01-04
97239,A7A6QTK6FVC96,B008YCYZXO,purchase,5.0,2013-09-26
97240,AYL218KK585V3,B007M50PTM,add_to_cart,4.0,2013-06-14
97241,A25FW9ZDN9X97V,B004RKQM8I,purchase,5.0,2013-10-28
97242,A3U0IC1R4LGYAX,B001Y0GOVY,purchase,5.0,2013-03-20
97243,A2AAG35VW22ZU3,B003KN2TF8,purchase,5.0,2013-03-31
97244,AJAJ140139C41,B0045JHJSS,purchase,5.0,2013-03-29
97245,A1H0MQL1BPXL2L,B00GDHAT3W,purchase,5.0,2014-05-18
97246,AJ2Q1T7TX2BSW,B00BQ4F9ZA,add_to_cart,4.0,2014-03-29
97247,AHJ1FFYPA5X03,B001EYU3L2,view,2.0,2013-11-14
97248,A3AM5W1F8ZYIDP,B007VD320Y,purchase,5.0,2014-01-25
97249,A3BMTEG3RFVHW1,B005H16S6M,add_to_cart,4.0,2014-01-21
97250,A2EMM9HWOSY2Q5,B002I8MUJG,view,1.0,2011-10-25
97251,A36JN9MK26SJ6N,B000I23TTO,purchase,5.0,2013-10-20
97252,A1TAZYIKMKCLCD,B003OBZRPU,wishlist,3.0,2014-07-11
97253,A1MSRFGHIXOXQD,B005USRBVI,add_to_cart,4.0,2012-01-09
97254,A2PEIMLCSAMYVG,B0035JN5WS,purchase,5.0,2012-03-02
97255,A2FSB1E88C7R5C,B0081Y0Y4E,purchase,5.0,2013-10-12
97256,A14PAX72PU2ZSA,B00E65TNYE,purchase,5.0,2013-10-04
97257,A28TEYUOFXAJCK,B002MCZJ3C,purchase,5.0,2010-09-21
97258,A11D45YCAD6UZ,B004T9RR6I,purchase,5.0,2013-07-02
97259,A2W8HPGBRXTDK6,B000NK3H4S,wishlist,3.0,2008-12-11
97260,AG3RF6OGKVTWK,B003Y6UNI6,purchase,5.0,2014-03-10
97261,A2NOZB6VZCTOI4,B009MQAL48,wishlist,3.0,2014-01-21
97262,A3W4D8XOGLWUN5,B000N42HTA,add_to_cart,4.0,2007-05-04
97263,ACBTRDBXC322U,B00BCWRB48,purchase,5.0,2014-07-09
97264,A2JSJ58GCOPZPM,B0051PGX2I,purchase,5.0,2013-12-07
97265,A1YVO5V1SO18DZ,B00B7Y7M1S,purchase,5.0,2013-04-04
97266,A2ENVH3YJCW3HO,B007ZZ6OW6,purchase,5.0,2013-12-17
97267,A1B0NA5YD2E7SE,B000TFJGCE,add_to_cart,4.0,2008-09-19
97268,A300L2RA9P3TQ8,B004CGHDEO,view,1.0,2013-12-05
97269,A2P6K8MJEIRYQI,B00B46XUQU,purchase,5.0,2013-01-25
97270,AIZXHG55CDJXH,B00DVFLJDS,purchase,5.0,2014-06-13
97271,A29W3MFXS4JW3N,B005BHALQU,purchase,5.0,2013-01-06
97272,ASJHW962RHP47,B00009R6UC,purchase,5.0,2011-12-27
97273,A31UZ5J1ZGKDDJ,B002V88HFE,purchase,5.0,2014-05-12
97274,A2JIHTEOZCIAM4,B004RJFTKG,add_to_cart,4.0,2013-02-13
97275,AYW4O899M940S,B002BH3Z8E,add_to_cart,4.0,2014-07-07
97276,ATXB5BDUPTS9V,B000F0ELOG,purchase,5.0,2013-04-03
97277,A29JCK38BMWF7F,B000QUUFRW,purchase,5.0,2012-05-10
97278,A1ISYVB6DW4G8I,B00903HKXI,add_to_cart,4.0,2013-12-27
97279,AGFZK2MSIIJCV,B00630WKGI,purchase,5.0,2013-09-02
97280,A5TP3ELB6N9TT,B003VKGZSM,add_to_cart,4.0,2011-02-07
97281,A3ES74TSWZD4WG,B000085BDB,purchase,5.0,2011-05-06
97282,A3QZ4G520CCPFA,B007WTAJTO,purchase,5.0,2013-11-27
97283,AKH8IY45CJ4F2,B00E3W15P0,add_to_cart,4.0,2013-09-01
97284,A3I6UZG6H83GDC,B001B7H39W,purchase,5.0,2009-12-12
97285,A94O1XOG5H69F,B00000JBPB,add_to_cart,4.0,2001-07-02
97286,A3SF3IUWFKY03W,B001DVZXC0,wishlist,3.0,2012-11-16
97287,A1LJ3BCAVCYXV2,B00CKK8GEU,view,2.0,2014-06-24
97288,A257L3Z155DIKA,B002MBZVFE,purchase,5.0,2013-01-29
97289,A29PAGCYHOJN4A,B000RT8FAQ,purchase,5.0,2013-01-21
97290,A33MOXICIJU6C6,B007I8S9ZK,view,1.0,2014-03-15
97291,A35X2JJI49OBZP,B0093HAWZY,purchase,5.0,2014-05-20
97292,A3NNBZX8EPE55C,B000V5P90K,purchase,5.0,2008-07-19
97293,A1IDD0GQ12GNEF,B004H4WNTG,add_to_cart,4.0,2011-08-19
97294,A1QHN96TTC71PJ,B00BT7RAPG,purchase,5.0,2013-07-26
97295,A55PCTJ6NINET,B004QK8FBG,add_to_cart,4.0,2011-07-31
97296,A3CCJ33APD503M,B003WUE4QQ,purchase,5.0,2013-07-28
97297,A1VWKU8T4WFOWY,B007FNF5IC,purchase,5.0,2013-06-23
97298,AIY76XTWQRXBC,B004FLI3NQ,purchase,5.0,2013-11-20
97299,AC22WC81PO65T,B0035B4LJM,wishlist,3.0,2013-06-26
97300,A26TB2LY67S8HK,B005G2C42E,purchase,5.0,2013-09-27
97301,A1BZWV6W3K36IE,B000H14IDC,purchase,5.0,2010-03-25
97302,A3IOQ7NVVLAUEE,B003VKTJGW,purchase,5.0,2013-08-15
97303,A2GI25PX606LYS,B000ML4QGG,view,2.0,2008-03-15
97304,A27T2R6GGH524H,B000VZP040,purchase,5.0,2012-03-24
97305,A3TPIJ2BGD82G2,B00APFRZV2,purchase,5.0,2013-01-06
97306,ACPV29SBTSTBS,B004QK7HI8,add_to_cart,4.0,2014-01-21
97307,AKQNDHLH8ZZLD,B0089RCW7A,purchase,5.0,2013-09-15
97308,A2LHJF8QJS2HNK,B004GF8TIK,purchase,5.0,2012-06-24
97309,A2EDARWI6YQSWJ,B00007EDM8,purchase,5.0,2014-04-15
97310,A1R6D96JCZ3U5V,B0037V2E12,wishlist,3.0,2013-10-28
97311,A1S2ZX1BHO9K1S,B0042TYNJ4,purchase,5.0,2012-09-06
97312,A2Y95L3Q160A2S,B004EFYG70,wishlist,3.0,2012-06-15
97313,A13GGR6TQATD73,B00EMB4KVS,add_to_cart,4.0,2014-01-16
97314,A2XXCCT0TBVDIE,B003283M6Q,add_to_cart,4.0,2013-01-06
97315,A1VCJZS9J317OB,B0019EHU8G,purchase,5.0,2013-02-25
97316,A1KJBVKCAWTQ0O,B008NMCPTQ,purchase,5.0,2014-01-27
97317,A38OG28HJAS0X9,B004SHC16W,purchase,5.0,2012-03-27
97318,AXW3VV5DCPLF1,B009LB2V3I,add_to_cart,4.0,2012-12-23
97319,A2ERSDLNSSBXX6,B009UQZPA0,view,2.0,2013-12-20
97320,A1YCRX6QBEGD21,B003NREDC8,view,2.0,2012-07-21
97321,A1PGFO63B1O64E,B007ADFTWE,wishlist,3.0,2013-12-06
97322,AA32B4TVFK5X9,B0012RX0OI,purchase,5.0,2013-07-29
97323,A21BJ460TMIOIF,B0014GTHKI,view,1.0,2014-06-02
97324,A21GKMQMX5GZOR,B000KHRI26,purchase,5.0,2013-03-16
97325,A19B3LYMZMWAY4,B00744TRRM,purchase,5.0,2013-06-23
97326,A2HN4PXJB3FAA,B0034VAACA,purchase,5.0,2010-08-15
97327,A3GX3CEXT0B5U1,B000EY5F5C,purchase,5.0,2013-01-19
97328,AZH2CKRLO9D8O,B00G1YJ5B4,add_to_cart,4.0,2014-07-12
97329,AXL5GGD8MPGWE,B000OGX5AM,purchase,5.0,2013-12-28
97330,AW484C888BDQE,B0045NCB32,purchase,5.0,2013-04-23
97331,A2MPP8R491LI9,B005BFGU58,purchase,5.0,2012-10-16
97332,A1NAXG1UTP66XO,B001QMPDLW,purchase,5.0,2010-12-07
97333,A2UO0MN92AQ4L3,B0000510T7,purchase,5.0,2014-06-26
97334,AIMMBBEBI22YQ,B00908BQCY,purchase,5.0,2013-11-16
97335,ATAAOA0PWHBG8,B00160GOR6,purchase,5.0,2010-08-25
97336,A10Q61K1ME5FCG,B0080JQY4E,wishlist,3.0,2012-12-27
97337,A2ZXXWW2LWEK93,B004NDKQU4,view,2.0,2013-09-26
97338,A2X11CHNOPES2V,B001KUYF5K,view,1.0,2011-08-05
97339,AXBNGQG1MIPEK,B002RL875A,add_to_cart,4.0,2012-07-20
97340,A2XRU14UP0EYW3,B00666NLLW,add_to_cart,4.0,2013-06-17
97341,A2L9N1HLBFLD14,B002OEBTC8,purchase,5.0,2010-11-30
97342,A1JCPZJEGOQOUX,B0000A98AC,purchase,5.0,2013-06-30
97343,AR2ALA758CYXX,B001IOHAVO,purchase,5.0,2011-12-11
97344,A13WLS3G3OM50C,B0054MLMLA,purchase,5.0,2013-08-18
97345,A3FBSAQLJYZKF8,B0001WXTF0,purchase,5.0,2007-02-14
97346,A3MLSY6VS7AB8O,B002VFVQWS,purchase,5.0,2014-01-30
97347,A27NN9Y2KDFQN7,B002UEC3AY,purchase,5.0,2013-01-28
97348,AYU137F25RWZY,B008ZV7VRG,purchase,5.0,2013-03-23
97349,A2AZY7Z2DABC9,B008LCYIEI,purchase,5.0,2014-05-18
97350,AY93W4TGL1YEN,B003XQDYGK,purchase,5.0,2012-09-18
97351,A1F79FJJ7WZ0Q0,B006P1BZ3Y,add_to_cart,4.0,2011-12-28
97352,A3CNQOZVF2EE45,B000ALLMI8,purchase,5.0,2013-04-22
97353,A3AAIDZA2MLATY,B001EPX7N2,view,2.0,2012-06-20
97354,A3CJ21RVLEHKZY,B0017JY5FE,purchase,5.0,2014-01-02
97355,ADEGYRIVEFGJU,B006W8U2MU,purchase,5.0,2013-11-06
97356,AFW5OSWR85WRY,B00F3SISYO,purchase,5.0,2014-03-12
97357,A2TE9GTX6DFM9N,B009HHY4NQ,view,1.0,2014-02-13
97358,A29V75T741MTYL,B002AU65U2,purchase,5.0,2011-10-25
97359,AI927OATCU8Z2,B003NTQDUG,purchase,5.0,2013-01-31
97360,A1C42AM2VZLR1D,B0015HS1HQ,wishlist,3.0,2008-07-03
97361,A2OXTG5HSU3NWC,B0090QXFP2,purchase,5.0,2014-01-04
97362,A317OTG968HCRM,B00BXF7I8I,add_to_cart,4.0,2013-10-27
97363,A349S756O95BW6,B002MAPRYU,purchase,5.0,2013-07-19
97364,A2HC94KQKVGIA1,B00A3YN0Z0,view,1.0,2014-05-10
97365,APQEMIM908HXD,B0059200FY,purchase,5.0,2012-09-07
97366,A397SSF6KBL0V2,B004QM1MIW,purchase,5.0,2012-02-29
97367,A2T6GE6M3VFK78,B0055U6X4M,purchase,5.0,2013-07-14
97368,A1YSJJVWT58XHY,B002V88HFE,purchase,5.0,2013-12-04
97369,A2RQBEPN0NZ8D8,B002ZAVVHY,add_to_cart,4.0,2013-01-05
97370,A17HOVMEKDO4WA,B004YDUZ22,wishlist,3.0,2013-07-17
97371,A1ESQGV5G4C0E8,B000VVZ5PS,purchase,5.0,2009-04-12
97372,A2NXI2A033QZZH,B008KTHC72,purchase,5.0,2013-03-10
97373,A2DFT8S9UHSETY,B001N7QNDM,view,1.0,2014-01-15
97374,ABTGHMEDB7ZCM,B0014D9XFU,purchase,5.0,2013-07-17
97375,AAPZNZYW6PSE5,B00BFIJQ10,add_to_cart,4.0,2013-10-06
97376,A2SI4VHGBO7O5X,B001QYR7OQ,view,1.0,2013-08-14
97377,AQV2XYGQDMU92,B005DKZR9Q,purchase,5.0,2012-05-25
97378,A2FI7TYUMM7C5D,B003PJ6GU6,purchase,5.0,2010-12-06
97379,A2U5SHH128W6FF,B00B5H80MC,wishlist,3.0,2013-12-03
97380,A2W2FSZT707C1K,B008B6OPDI,purchase,5.0,2013-02-18
97381,A23P9X46KR5PCQ,B00CYX54C0,wishlist,3.0,2014-01-23
97382,A19TWIO3C87T6D,B00828JGDY,view,2.0,2012-07-20
97383,A26SQ5TBNGWE0X,B008XQ95FY,purchase,5.0,2014-06-01
97384,A3M96N1KUBESFD,B003MWJKVI,purchase,5.0,2013-12-19
97385,A3JG58VC8XQVLG,B004RE012C,purchase,5.0,2012-12-12
97386,A2NYFN5XWR2RCY,B000XT8JTM,purchase,5.0,2012-11-29
97387,A4ZGEXASZUOYY,B003UNRHF0,view,1.0,2012-05-30
97388,AYM6E36U198XS,B006XV8VHE,wishlist,3.0,2012-05-07
97389,A2Q4R551PR34DB,B005P5E0C4,add_to_cart,4.0,2014-03-27
97390,A3JXDO965EEDGP,B00004U4SJ,wishlist,3.0,2007-05-06
97391,A1T3ABYJNZZN7C,B0002KR88A,purchase,5.0,2013-12-16
97392,AS7R911I3JM2Z,B00BGGDVOO,purchase,5.0,2013-11-20
97393,A1J4YGQ1NY5YE,B0085WN7YQ,purchase,5.0,2014-01-18
97394,A2U0LY01LK9C3E,B005441I3K,purchase,5.0,2012-03-14
97395,A39A94DZ4Z9TK8,B00698WP50,purchase,5.0,2012-03-08
97396,A3P0FTHRYEVQ92,B00G0JZT4M,purchase,5.0,2013-11-11
97397,A11INIL2YFJ137,B000K8PH8C,purchase,5.0,2013-12-13
97398,A1J2S9S23JDQED,B007WTAJTO,purchase,5.0,2013-11-04
97399,A1EIQK35K8TAGA,B000EFIJTA,wishlist,3.0,2014-02-21
97400,A3A211K4VG40IE,B0011DQY64,view,1.0,2010-10-30
97401,A2R16EZD8GB5OE,B00CXFHDI2,purchase,5.0,2013-12-24
97402,AQKCUA4HXLZFM,B004T9RR6I,purchase,5.0,2012-08-27
97403,A1DSRM2P0WGQNS,B001ACXHXE,purchase,5.0,2008-07-15
97404,A13558QBCZECXA,B003EI635Q,purchase,5.0,2013-01-01
97405,A2MHU8BL964BQC,B000BZUC9I,purchase,5.0,2011-11-17
97406,A29HZ1L1MSRWAL,B003283M6Q,purchase,5.0,2013-02-24
97407,A1KZW1F0EO0ZIA,B005DLDO4U,purchase,5.0,2012-09-27
97408,A3I3J80XHEDHBP,B00091R0PI,add_to_cart,4.0,2013-10-24
97409,AST5UXOSBP4T3,B0007XDI54,purchase,5.0,2008-03-27
97410,ACH16TO26X7B8,B00CAUTK0E,add_to_cart,4.0,2014-03-20
97411,A19Q4AT500WCBW,B00519RW1U,view,2.0,2011-06-28
97412,ALYTT4QJSFV5F,B009DJ1OFY,purchase,5.0,2013-03-11
97413,AP6UY891F9AKW,B0088TAZ2S,add_to_cart,4.0,2013-05-02
