product_id,name,category,subcategory,brand,price,rating,num_reviews,in_stock,tags
B0023B138W,Product 3B138W,Mobile,Devices,Asus,295.73,4.5,2,True,"mobile,devices,asus"
B0015GSEM4,Product 5GSEM4,Wearables,Devices,LG,1269.01,5.0,1,True,"wearables,devices,lg"
B002EOD52A,Product EOD52A,Camera,Devices,Asus,537.63,4.333333333333333,3,True,"camera,devices,asus"
B003GS8VA4,Product GS8VA4,Networking,Devices,JBL,579.55,3.0,1,False,"networking,devices,jbl"
B00FHPJRC0,Product HPJRC0,Camera,Peripherals,Sony,271.08,5.0,2,True,"camera,peripherals,sony"
B000BDJGN8,Product BDJGN8,Camera,Components,Anker,399.5,1.0,1,True,"camera,components,anker"
B00CQ35C1Q,Product Q35C1Q,Wearables,Peripherals,Anker,1303.99,4.714285714285714,7,True,"wearables,peripherals,anker"
B000093UDP,Product 093UDP,Networking,Gadgets,HP,76.38,1.0,1,True,"networking,gadgets,hp"
B001LHW9YG,Product LHW9YG,Mobile,Gadgets,Dell,883.86,3.2,5,True,"mobile,gadgets,dell"
B004O0TREC,Product O0TREC,Audio,Gadgets,Logitech,1195.16,4.333333333333333,6,True,"audio,gadgets,logitech"
B0020HRCHU,Product 0HRCHU,Camera,Components,Anker,1360.38,5.0,2,True,"camera,components,anker"
B004EI0EG4,Product EI0EG4,Wearables,Components,Anker,971.87,5.0,1,True,"wearables,components,anker"
B0083QOA3Q,Product 3QOA3Q,Audio,Accessories,Anker,160.51,1.5,2,True,"audio,accessories,anker"
B000VVOF90,Product VVOF90,Wearables,Components,Canon,810.82,5.0,1,True,"wearables,components,canon"
B000OK2X6K,Product OK2X6K,Computers,Gadgets,Dell,908.05,4.0,1,True,"computers,gadgets,dell"
B00006BAPZ,Product 06BAPZ,Camera,Components,Logitech,535.58,5.0,1,True,"camera,components,logitech"
B0002MAFWE,Product 2MAFWE,Computers,Components,Samsung,1188.65,5.0,1,True,"computers,components,samsung"
B000BY66HG,Product BY66HG,Mobile,Components,Apple,786.7,3.0,1,False,"mobile,components,apple"
B002QQ8EKO,Product QQ8EKO,Electronics,Devices,Canon,59.96,3.6666666666666665,3,True,"electronics,devices,canon"
B001KHCESS,Product KHCESS,Gaming,Components,Canon,1400.34,5.0,4,True,"gaming,components,canon"
B007ZF817C,Product ZF817C,Networking,Devices,Samsung,997.93,5.0,1,True,"networking,devices,samsung"
B002L6HEA0,Product L6HEA0,Wearables,Gadgets,Samsung,1421.79,5.0,2,True,"wearables,gadgets,samsung"
B008L5TQIS,Product L5TQIS,Mobile,Accessories,Asus,921.62,5.0,1,False,"mobile,accessories,asus"
B000092YPY,Product 092YPY,Mobile,Peripherals,Asus,1014.28,5.0,1,True,"mobile,peripherals,asus"
B00CL1ZNI0,Product L1ZNI0,Mobile,Accessories,Logitech,222.97,3.5,2,True,"mobile,accessories,logitech"
B0056NRU3G,Product 6NRU3G,Camera,Peripherals,Bose,21.07,5.0,1,True,"camera,peripherals,bose"
B000BK393Y,Product BK393Y,Computers,Gadgets,LG,186.37,4.666666666666667,3,True,"computers,gadgets,lg"
B0033PROLW,Product 3PROLW,Gaming,Devices,Anker,318.65,2.0,2,True,"gaming,devices,anker"
B0002KR1YG,Product 2KR1YG,Camera,Components,Canon,834.22,5.0,1,True,"camera,components,canon"
B0015F58M4,Product 5F58M4,Electronics,Devices,Logitech,376.91,2.0,1,True,"electronics,devices,logitech"
B007N9FIZ8,Product N9FIZ8,Networking,Peripherals,Bose,720.58,5.0,1,False,"networking,peripherals,bose"
B000JLTVZA,Product JLTVZA,Networking,Components,Asus,1239.43,1.0,1,True,"networking,components,asus"
B00FQEE0T2,Product QEE0T2,Gaming,Peripherals,Dell,864.71,4.0,1,True,"gaming,peripherals,dell"
B000BI1XNE,Product BI1XNE,Networking,Peripherals,Anker,845.12,2.3333333333333335,3,True,"networking,peripherals,anker"
B000B7SGD0,Product B7SGD0,Networking,Components,Asus,1423.81,4.5,2,False,"networking,components,asus"
B0019LZPYU,Product 9LZPYU,Mobile,Accessories,Samsung,484.0,4.0,1,True,"mobile,accessories,samsung"
B002FB651U,Product FB651U,Audio,Accessories,Canon,1169.07,4.0,2,True,"audio,accessories,canon"
B007PJ1IBE,Product PJ1IBE,Electronics,Peripherals,Anker,1307.63,5.0,4,True,"electronics,peripherals,anker"
B00006I58S,Product 06I58S,Computers,Gadgets,Anker,1282.18,4.5,2,True,"computers,gadgets,anker"
B00INXO85O,Product NXO85O,Wearables,Devices,Anker,658.34,5.0,2,True,"wearables,devices,anker"
B00EOI2SYK,Product OI2SYK,Electronics,Accessories,Sony,847.36,4.6,5,True,"electronics,accessories,sony"
B008XXTDJK,Product XXTDJK,Camera,Components,Canon,647.19,4.0,1,True,"camera,components,canon"
B002AS7FSK,Product AS7FSK,Networking,Peripherals,Asus,121.26,4.0,1,True,"networking,peripherals,asus"
B00570TLJY,Product 70TLJY,Audio,Devices,Samsung,1380.21,4.5,2,True,"audio,devices,samsung"
B002D38EO6,Product D38EO6,Wearables,Devices,JBL,1091.77,5.0,2,True,"wearables,devices,jbl"
B001BUWVDC,Product BUWVDC,Camera,Peripherals,Asus,1213.13,5.0,1,True,"camera,peripherals,asus"
B007B5Q0N8,Product B5Q0N8,Gaming,Devices,Dell,355.64,4.0,3,True,"gaming,devices,dell"
B004EHYE2K,Product EHYE2K,Mobile,Gadgets,Sony,875.1,4.0,1,True,"mobile,gadgets,sony"
B006ZOF6X6,Product ZOF6X6,Networking,Peripherals,Samsung,229.78,4.0,2,True,"networking,peripherals,samsung"
B005JK63B6,Product JK63B6,Mobile,Devices,LG,1149.14,5.0,2,True,"mobile,devices,lg"
B001THL8SQ,Product THL8SQ,Electronics,Devices,Asus,328.14,5.0,1,True,"electronics,devices,asus"
B00439CQKQ,Product 39CQKQ,Mobile,Accessories,Dell,818.02,4.666666666666667,3,True,"mobile,accessories,dell"
B0002EDV4G,Product 2EDV4G,Mobile,Devices,Apple,587.9,4.0,1,True,"mobile,devices,apple"
B008ABKADI,Product ABKADI,Gaming,Devices,Asus,1355.59,3.5,2,False,"gaming,devices,asus"
B0036TGKWY,Product 6TGKWY,Computers,Accessories,HP,693.43,3.5,2,False,"computers,accessories,hp"
B004HXKVTQ,Product HXKVTQ,Computers,Peripherals,Anker,465.68,4.0,1,True,"computers,peripherals,anker"
B003GEGTZ2,Product GEGTZ2,Camera,Accessories,Logitech,37.94,5.0,1,True,"camera,accessories,logitech"
B000VLD4H4,Product VLD4H4,Networking,Components,Dell,944.53,5.0,1,True,"networking,components,dell"
B00EDRMWVG,Product DRMWVG,Camera,Components,Asus,762.1,2.0,1,True,"camera,components,asus"
B00GDDV40I,Product DDV40I,Computers,Gadgets,Canon,1012.36,3.75,4,True,"computers,gadgets,canon"
B000RH8A58,Product RH8A58,Electronics,Devices,Anker,874.7,2.5,2,True,"electronics,devices,anker"
B004Z0YB5Q,Product Z0YB5Q,Computers,Components,Bose,1141.04,5.0,1,True,"computers,components,bose"
B00B19D2AY,Product 19D2AY,Camera,Peripherals,HP,178.12,5.0,2,True,"camera,peripherals,hp"
B000WM3GYI,Product WM3GYI,Audio,Peripherals,Samsung,56.4,4.0,1,True,"audio,peripherals,samsung"
B004T0DNJC,Product T0DNJC,Networking,Components,Anker,465.76,4.5,4,True,"networking,components,anker"
B008DI7NF6,Product DI7NF6,Mobile,Accessories,Anker,1283.55,5.0,3,True,"mobile,accessories,anker"
B000EDJHS4,Product EDJHS4,Gaming,Gadgets,HP,1431.78,4.0,1,True,"gaming,gadgets,hp"
B00006HOMA,Product 06HOMA,Audio,Accessories,Bose,363.06,5.0,1,True,"audio,accessories,bose"
B0009N544A,Product 9N544A,Audio,Gadgets,LG,530.42,4.0,2,True,"audio,gadgets,lg"
B0036C7WZ0,Product 6C7WZ0,Mobile,Components,LG,1451.39,1.0,1,True,"mobile,components,lg"
B003PHTRHC,Product PHTRHC,Computers,Accessories,Samsung,475.75,5.0,1,False,"computers,accessories,samsung"
B001KURYAS,Product KURYAS,Wearables,Components,Dell,939.46,4.0,4,True,"wearables,components,dell"
B008EQQFYM,Product EQQFYM,Networking,Gadgets,HP,363.64,2.0,1,True,"networking,gadgets,hp"
B006ZAHNHC,Product ZAHNHC,Electronics,Peripherals,Asus,1292.2,4.666666666666667,3,True,"electronics,peripherals,asus"
B005J4Y422,Product J4Y422,Audio,Accessories,HP,1082.05,5.0,2,True,"audio,accessories,hp"
B005S73BZG,Product S73BZG,Electronics,Components,HP,259.93,5.0,1,True,"electronics,components,hp"
B000G31SRU,Product G31SRU,Gaming,Gadgets,LG,829.49,4.0,2,True,"gaming,gadgets,lg"
B008PQA3JO,Product PQA3JO,Gaming,Peripherals,Logitech,688.71,5.0,2,True,"gaming,peripherals,logitech"
B0014KKU46,Product 4KKU46,Gaming,Accessories,Bose,1157.66,4.0,1,True,"gaming,accessories,bose"
B000FMPGJ8,Product FMPGJ8,Camera,Gadgets,HP,1094.19,5.0,1,True,"camera,gadgets,hp"
B002C88FDM,Product C88FDM,Audio,Accessories,HP,1041.02,5.0,1,False,"audio,accessories,hp"
B003XPAE5U,Product XPAE5U,Gaming,Accessories,Samsung,1061.75,5.0,1,True,"gaming,accessories,samsung"
B001RHVS8I,Product RHVS8I,Camera,Devices,Asus,1340.81,4.0,2,False,"camera,devices,asus"
B0088AHMIM,Product 8AHMIM,Gaming,Components,Bose,1159.88,3.0,1,True,"gaming,components,bose"
B002KYLGT8,Product KYLGT8,Computers,Devices,LG,841.33,2.0,1,True,"computers,devices,lg"
B000BO3CW8,Product BO3CW8,Audio,Accessories,Canon,1327.81,4.2,5,True,"audio,accessories,canon"
B007IOQ1OK,Product IOQ1OK,Camera,Gadgets,Canon,534.66,1.0,1,True,"camera,gadgets,canon"
B0014D06IS,Product 4D06IS,Gaming,Components,Anker,1312.6,4.0,2,True,"gaming,components,anker"
B004QWWHRW,Product QWWHRW,Networking,Gadgets,Anker,920.0,5.0,1,True,"networking,gadgets,anker"
B009S61AC4,Product S61AC4,Camera,Gadgets,Sony,1228.19,4.666666666666667,3,True,"camera,gadgets,sony"
B003GGXGU6,Product GGXGU6,Gaming,Peripherals,Samsung,1059.93,4.75,4,True,"gaming,peripherals,samsung"
B004TNU40U,Product TNU40U,Computers,Accessories,LG,436.25,5.0,1,True,"computers,accessories,lg"
B0042EIU7A,Product 2EIU7A,Electronics,Gadgets,Logitech,1491.42,3.0,1,True,"electronics,gadgets,logitech"
B000RG8GRQ,Product RG8GRQ,Wearables,Accessories,JBL,431.65,3.5,2,True,"wearables,accessories,jbl"
B003VTUQLU,Product VTUQLU,Gaming,Devices,Dell,821.47,3.0,2,True,"gaming,devices,dell"
B005FE7URM,Product FE7URM,Electronics,Devices,Samsung,427.04,5.0,1,True,"electronics,devices,samsung"
B00A3RVRBQ,Product 3RVRBQ,Audio,Gadgets,Dell,697.91,5.0,1,True,"audio,gadgets,dell"
B00CTHQORA,Product THQORA,Computers,Accessories,HP,925.41,5.0,1,True,"computers,accessories,hp"
B0039GGZ3I,Product 9GGZ3I,Networking,Peripherals,Asus,335.54,4.0,6,True,"networking,peripherals,asus"
B0047T79KO,Product 7T79KO,Audio,Components,Asus,797.78,5.0,1,False,"audio,components,asus"
B0078FBX24,Product 8FBX24,Networking,Devices,Sony,1246.11,4.5,4,True,"networking,devices,sony"
B0038PNNIU,Product 8PNNIU,Electronics,Devices,Anker,1325.4,1.0,1,True,"electronics,devices,anker"
B001W9Y4PK,Product W9Y4PK,Computers,Peripherals,JBL,440.83,4.25,8,True,"computers,peripherals,jbl"
B003PNORXA,Product PNORXA,Mobile,Gadgets,Canon,243.52,5.0,1,True,"mobile,gadgets,canon"
B002WE5XP4,Product WE5XP4,Computers,Devices,Logitech,494.19,3.0,1,True,"computers,devices,logitech"
B009F798YS,Product F798YS,Computers,Devices,Canon,313.64,1.0,1,True,"computers,devices,canon"
B0001F347K,Product 1F347K,Networking,Components,Dell,1095.27,4.8,5,True,"networking,components,dell"
B00EMHM6JK,Product MHM6JK,Mobile,Peripherals,Dell,1441.0,5.0,2,True,"mobile,peripherals,dell"
B00C249PEO,Product 249PEO,Camera,Peripherals,Dell,485.16,5.0,2,True,"camera,peripherals,dell"
B003GSLE58,Product GSLE58,Camera,Accessories,JBL,479.16,5.0,2,True,"camera,accessories,jbl"
B0001XAJ6Q,Product 1XAJ6Q,Camera,Peripherals,Apple,1063.07,5.0,1,True,"camera,peripherals,apple"
B002SQE1O0,Product SQE1O0,Electronics,Components,Logitech,1029.86,4.0,7,False,"electronics,components,logitech"
B008LTPEXU,Product LTPEXU,Computers,Peripherals,Anker,660.07,1.0,1,True,"computers,peripherals,anker"
B003D59FDW,Product D59FDW,Gaming,Accessories,Bose,478.16,4.5,2,True,"gaming,accessories,bose"
B004JZI78O,Product JZI78O,Mobile,Components,Canon,726.05,4.5,10,True,"mobile,components,canon"
B002HWRKQG,Product HWRKQG,Gaming,Devices,Samsung,1057.03,3.3333333333333335,3,True,"gaming,devices,samsung"
B001QWQ78A,Product QWQ78A,Electronics,Gadgets,HP,627.64,5.0,1,True,"electronics,gadgets,hp"
B00004TS3P,Product 04TS3P,Mobile,Devices,Anker,1304.6,5.0,1,True,"mobile,devices,anker"
B005HQ4T6I,Product HQ4T6I,Gaming,Accessories,Sony,1008.73,4.5,4,True,"gaming,accessories,sony"
B005T741VS,Product T741VS,Wearables,Components,Anker,985.72,4.5,2,True,"wearables,components,anker"
B0039RRC4I,Product 9RRC4I,Networking,Devices,Dell,1053.43,4.0,1,True,"networking,devices,dell"
B0006HW668,Product 6HW668,Electronics,Accessories,Apple,1378.91,3.0,2,True,"electronics,accessories,apple"
B0000CG4DI,Product 0CG4DI,Electronics,Devices,Bose,564.78,3.5,2,True,"electronics,devices,bose"
B00004ZA7W,Product 04ZA7W,Wearables,Gadgets,JBL,708.08,3.0,2,True,"wearables,gadgets,jbl"
B0018QROCC,Product 8QROCC,Electronics,Devices,Anker,129.27,5.0,1,True,"electronics,devices,anker"
B003A7EKP6,Product A7EKP6,Mobile,Devices,Canon,426.62,5.0,1,True,"mobile,devices,canon"
B00004Z9FF,Product 04Z9FF,Gaming,Devices,Asus,476.38,4.5,2,True,"gaming,devices,asus"
B0080E1SIQ,Product 0E1SIQ,Gaming,Accessories,LG,1487.3,5.0,1,False,"gaming,accessories,lg"
B0091158A6,Product 1158A6,Audio,Components,Bose,624.57,3.0,2,True,"audio,components,bose"
B00227S7EA,Product 27S7EA,Electronics,Peripherals,Bose,289.98,5.0,1,True,"electronics,peripherals,bose"
B00DKX0NI8,Product KX0NI8,Camera,Accessories,Canon,1405.97,2.6666666666666665,3,True,"camera,accessories,canon"
B001BX6HCU,Product BX6HCU,Computers,Peripherals,Anker,666.36,4.0,1,True,"computers,peripherals,anker"
B003WQ2RFK,Product WQ2RFK,Networking,Peripherals,Sony,406.36,1.0,1,True,"networking,peripherals,sony"
B001VEEQFE,Product VEEQFE,Networking,Devices,Bose,1310.23,4.5,2,True,"networking,devices,bose"
B00009R855,Product 09R855,Audio,Gadgets,Anker,875.69,5.0,1,True,"audio,gadgets,anker"
B009AEVMH2,Product AEVMH2,Audio,Peripherals,Canon,955.86,5.0,4,False,"audio,peripherals,canon"
B00009V6QT,Product 09V6QT,Mobile,Peripherals,Bose,434.35,5.0,1,True,"mobile,peripherals,bose"
B00FD5L646,Product D5L646,Audio,Devices,Logitech,1013.38,5.0,8,False,"audio,devices,logitech"
B007HHBNXC,Product HHBNXC,Gaming,Gadgets,Apple,1265.02,5.0,1,True,"gaming,gadgets,apple"
B000A6PTHI,Product A6PTHI,Mobile,Devices,Dell,948.66,5.0,3,True,"mobile,devices,dell"
B00440D7S4,Product 40D7S4,Mobile,Peripherals,Dell,1110.47,3.0,1,True,"mobile,peripherals,dell"
B004GL63JG,Product GL63JG,Networking,Accessories,LG,454.68,5.0,1,True,"networking,accessories,lg"
B00B2HUIWU,Product 2HUIWU,Networking,Peripherals,Anker,1436.12,5.0,1,True,"networking,peripherals,anker"
B000AYKV00,Product AYKV00,Camera,Accessories,Apple,1096.46,1.0,1,True,"camera,accessories,apple"
B00004RFC5,Product 04RFC5,Electronics,Components,Apple,345.15,3.0,1,True,"electronics,components,apple"
B000G2EUOO,Product G2EUOO,Wearables,Gadgets,HP,377.27,4.0,1,True,"wearables,gadgets,hp"
B00CO8336O,Product O8336O,Wearables,Components,Apple,1407.16,5.0,1,True,"wearables,components,apple"
B009AO0RDC,Product AO0RDC,Audio,Devices,Anker,674.42,5.0,1,True,"audio,devices,anker"
B000LY8DBS,Product LY8DBS,Electronics,Peripherals,Sony,502.11,5.0,1,True,"electronics,peripherals,sony"
B00DYD1TBO,Product YD1TBO,Electronics,Components,LG,707.9,5.0,1,True,"electronics,components,lg"
B000FHAXPA,Product FHAXPA,Electronics,Gadgets,Sony,589.28,5.0,2,True,"electronics,gadgets,sony"
B00444CHO0,Product 44CHO0,Mobile,Accessories,HP,1074.28,4.0,1,True,"mobile,accessories,hp"
B001MG8QH0,Product MG8QH0,Electronics,Accessories,LG,557.92,4.5,2,False,"electronics,accessories,lg"
B004PEI9JG,Product PEI9JG,Audio,Devices,Apple,94.5,4.5,2,True,"audio,devices,apple"
B0002WRHZC,Product 2WRHZC,Mobile,Devices,Anker,33.33,5.0,1,True,"mobile,devices,anker"
B00CRJUGTC,Product RJUGTC,Audio,Peripherals,Bose,1485.03,5.0,2,True,"audio,peripherals,bose"
B000OUBQWM,Product OUBQWM,Mobile,Components,LG,1043.75,5.0,3,False,"mobile,components,lg"
B008OXOBYQ,Product OXOBYQ,Wearables,Peripherals,Sony,365.78,4.0,1,False,"wearables,peripherals,sony"
B0082GWQ7Y,Product 2GWQ7Y,Computers,Accessories,Asus,1006.18,5.0,1,True,"computers,accessories,asus"
B0043M667M,Product 3M667M,Computers,Accessories,LG,1332.64,5.0,1,True,"computers,accessories,lg"
B009WV8Z4Q,Product WV8Z4Q,Wearables,Components,Canon,1097.04,2.0,2,True,"wearables,components,canon"
B008I2175E,Product I2175E,Computers,Peripherals,Logitech,1074.07,4.714285714285714,7,True,"computers,peripherals,logitech"
B00005111M,Product 05111M,Computers,Devices,Sony,1003.4,4.0,2,True,"computers,devices,sony"
B00006B8X6,Product 06B8X6,Wearables,Components,Asus,1162.69,5.0,1,True,"wearables,components,asus"
B00BN698WQ,Product N698WQ,Mobile,Devices,LG,734.29,5.0,1,True,"mobile,devices,lg"
B0014WN8KW,Product 4WN8KW,Electronics,Components,Logitech,269.25,5.0,1,True,"electronics,components,logitech"
B0039NLSCO,Product 9NLSCO,Wearables,Devices,Canon,406.89,4.0,1,True,"wearables,devices,canon"
B003GAN10W,Product GAN10W,Camera,Gadgets,Samsung,995.43,5.0,1,True,"camera,gadgets,samsung"
B00BWRX1MO,Product WRX1MO,Networking,Accessories,Samsung,274.3,4.666666666666667,3,True,"networking,accessories,samsung"
B00D5ZZIHW,Product 5ZZIHW,Gaming,Components,JBL,341.37,4.0,1,True,"gaming,components,jbl"
B001TC0NRS,Product TC0NRS,Camera,Gadgets,JBL,1191.3,5.0,1,True,"camera,gadgets,jbl"
B00C9Y2NDM,Product 9Y2NDM,Computers,Components,LG,789.09,2.0,1,True,"computers,components,lg"
B009SS2AOO,Product SS2AOO,Electronics,Accessories,Sony,80.01,4.666666666666667,3,True,"electronics,accessories,sony"
B003ZKG7KY,Product ZKG7KY,Audio,Accessories,LG,840.51,3.0,2,True,"audio,accessories,lg"
B009AJBRH2,Product AJBRH2,Electronics,Devices,JBL,431.89,3.0,1,True,"electronics,devices,jbl"
B003JCLOE2,Product JCLOE2,Audio,Accessories,Samsung,476.3,1.0,1,True,"audio,accessories,samsung"
B008D5EV3G,Product D5EV3G,Camera,Accessories,JBL,262.64,5.0,1,True,"camera,accessories,jbl"
B000A0HF6W,Product A0HF6W,Electronics,Accessories,HP,278.84,4.666666666666667,3,True,"electronics,accessories,hp"
B00683C6H8,Product 83C6H8,Electronics,Peripherals,LG,784.78,3.5,2,True,"electronics,peripherals,lg"
B007YSGCTO,Product YSGCTO,Gaming,Peripherals,HP,730.34,3.8,5,True,"gaming,peripherals,hp"
B0045H6FT4,Product 5H6FT4,Wearables,Accessories,HP,746.86,2.0,2,True,"wearables,accessories,hp"
B005TFI72O,Product TFI72O,Camera,Peripherals,Dell,359.6,1.6666666666666667,3,True,"camera,peripherals,dell"
B00D9KP70G,Product 9KP70G,Electronics,Components,Samsung,903.77,2.0,1,True,"electronics,components,samsung"
B0060CA6QU,Product 0CA6QU,Audio,Gadgets,Canon,1069.4,4.0,1,False,"audio,gadgets,canon"
B000B912QQ,Product B912QQ,Networking,Gadgets,Asus,1412.64,5.0,1,False,"networking,gadgets,asus"
B000SKQNDA,Product SKQNDA,Electronics,Peripherals,Logitech,1374.23,2.0,1,True,"electronics,peripherals,logitech"
B0046TCOO6,Product 6TCOO6,Audio,Gadgets,Canon,1317.19,5.0,1,True,"audio,gadgets,canon"
B002UK4UWW,Product UK4UWW,Computers,Peripherals,JBL,293.17,5.0,1,True,"computers,peripherals,jbl"
B000MVJ1MU,Product MVJ1MU,Electronics,Devices,Logitech,1318.4,5.0,1,True,"electronics,devices,logitech"
B000NJD13G,Product NJD13G,Audio,Accessories,Samsung,434.22,5.0,2,True,"audio,accessories,samsung"
B001SER44W,Product SER44W,Networking,Gadgets,Asus,446.86,5.0,2,True,"networking,gadgets,asus"
B0020N807U,Product 0N807U,Camera,Accessories,LG,594.24,5.0,1,True,"camera,accessories,lg"
B002NKM27Y,Product NKM27Y,Computers,Gadgets,JBL,17.42,4.0,1,True,"computers,gadgets,jbl"
B002W8OE0A,Product W8OE0A,Electronics,Components,HP,1024.34,3.0,1,False,"electronics,components,hp"
B00EQAXRRS,Product QAXRRS,Gaming,Components,Bose,751.59,5.0,1,True,"gaming,components,bose"
B005OLZBYA,Product OLZBYA,Audio,Peripherals,Logitech,878.62,5.0,1,True,"audio,peripherals,logitech"
B009JE3Q4A,Product JE3Q4A,Networking,Accessories,LG,1125.54,5.0,2,True,"networking,accessories,lg"
B004JK3RLQ,Product JK3RLQ,Gaming,Peripherals,Bose,1291.19,5.0,2,True,"gaming,peripherals,bose"
B00AF9LDKC,Product F9LDKC,Electronics,Devices,Asus,55.11,5.0,1,True,"electronics,devices,asus"
B005DFI5ZY,Product DFI5ZY,Audio,Peripherals,JBL,1318.98,5.0,1,True,"audio,peripherals,jbl"
B000OOBQY6,Product OOBQY6,Electronics,Peripherals,Anker,1106.42,5.0,2,True,"electronics,peripherals,anker"
B000U3EDVY,Product U3EDVY,Computers,Peripherals,Dell,1098.87,4.5,2,True,"computers,peripherals,dell"
B00406P7GM,Product 06P7GM,Networking,Gadgets,Samsung,81.42,4.0,1,True,"networking,gadgets,samsung"
B004X8B2C0,Product X8B2C0,Networking,Gadgets,Logitech,78.01,5.0,3,True,"networking,gadgets,logitech"
B0011TR71Y,Product 1TR71Y,Computers,Devices,Logitech,191.68,4.25,4,True,"computers,devices,logitech"
B00607N8VA,Product 07N8VA,Electronics,Accessories,JBL,1404.92,5.0,1,False,"electronics,accessories,jbl"
B004AHPE5K,Product AHPE5K,Electronics,Components,JBL,806.45,4.5,2,True,"electronics,components,jbl"
B002LNPAHC,Product LNPAHC,Mobile,Accessories,LG,221.56,5.0,1,True,"mobile,accessories,lg"
B002N7Q3EA,Product N7Q3EA,Electronics,Components,Sony,16.66,5.0,1,True,"electronics,components,sony"
B007M8SGKE,Product M8SGKE,Networking,Gadgets,Asus,391.34,5.0,1,False,"networking,gadgets,asus"
B001UKH4OY,Product UKH4OY,Electronics,Peripherals,Apple,1381.93,5.0,2,True,"electronics,peripherals,apple"
B0014E0ZWO,Product 4E0ZWO,Gaming,Devices,Anker,1159.14,5.0,1,True,"gaming,devices,anker"
B0012DHL10,Product 2DHL10,Gaming,Devices,Dell,709.0,4.0,1,True,"gaming,devices,dell"
B000GT5FK0,Product GT5FK0,Computers,Devices,Anker,816.13,4.6,5,True,"computers,devices,anker"
B005IPKU20,Product IPKU20,Gaming,Accessories,Logitech,1018.8,5.0,2,True,"gaming,accessories,logitech"
B0033YVZ9U,Product 3YVZ9U,Electronics,Gadgets,Asus,578.55,5.0,1,True,"electronics,gadgets,asus"
B003DQJD3S,Product DQJD3S,Camera,Gadgets,HP,501.11,5.0,1,True,"camera,gadgets,hp"
B002DMLKEI,Product DMLKEI,Wearables,Peripherals,Anker,756.54,4.5,2,False,"wearables,peripherals,anker"
B007GVZ9KC,Product GVZ9KC,Electronics,Accessories,Sony,182.8,5.0,1,True,"electronics,accessories,sony"
B003B41XYO,Product B41XYO,Wearables,Peripherals,Bose,103.11,3.6,5,True,"wearables,peripherals,bose"
B005TDWSF8,Product TDWSF8,Networking,Components,Sony,492.35,5.0,1,True,"networking,components,sony"
B0021I0DD8,Product 1I0DD8,Mobile,Gadgets,Samsung,824.57,5.0,1,True,"mobile,gadgets,samsung"
B001MPWMDA,Product MPWMDA,Audio,Devices,Samsung,666.27,3.75,8,True,"audio,devices,samsung"
B00CO2Z854,Product O2Z854,Networking,Peripherals,Canon,1218.79,5.0,1,True,"networking,peripherals,canon"
B004SASY2O,Product SASY2O,Wearables,Components,Canon,773.46,5.0,2,True,"wearables,components,canon"
B002MKKTWA,Product MKKTWA,Computers,Devices,Anker,1112.35,4.5,2,True,"computers,devices,anker"
B0086KZNNA,Product 6KZNNA,Gaming,Devices,HP,781.72,5.0,1,True,"gaming,devices,hp"
B003H2G7YG,Product H2G7YG,Camera,Peripherals,Apple,997.89,4.5,2,True,"camera,peripherals,apple"
B003IWKTMG,Product IWKTMG,Networking,Peripherals,Asus,1061.43,5.0,4,True,"networking,peripherals,asus"
B00BQ8TZSI,Product Q8TZSI,Audio,Peripherals,Samsung,63.0,5.0,1,True,"audio,peripherals,samsung"
B001DM5LYO,Product DM5LYO,Camera,Gadgets,Apple,875.08,4.0,1,True,"camera,gadgets,apple"
B003RC0AYO,Product RC0AYO,Computers,Accessories,JBL,77.37,3.0,1,True,"computers,accessories,jbl"
B000068O4W,Product 068O4W,Gaming,Peripherals,Logitech,173.74,5.0,2,True,"gaming,peripherals,logitech"
B000001OMA,Product 001OMA,Mobile,Gadgets,Canon,739.73,5.0,1,True,"mobile,gadgets,canon"
B000NNBK9O,Product NNBK9O,Wearables,Accessories,JBL,958.43,3.5,2,True,"wearables,accessories,jbl"
B0039Z5IUU,Product 9Z5IUU,Networking,Components,Dell,1427.43,5.0,1,True,"networking,components,dell"
B0039825RQ,Product 9825RQ,Networking,Accessories,Apple,1138.17,3.0,1,True,"networking,accessories,apple"
B0001R05Y8,Product 1R05Y8,Networking,Gadgets,Asus,1017.75,4.0,1,True,"networking,gadgets,asus"
B006HUJZJE,Product HUJZJE,Wearables,Gadgets,HP,1340.63,5.0,1,False,"wearables,gadgets,hp"
B00009X75L,Product 09X75L,Computers,Accessories,Bose,1312.18,4.5,2,True,"computers,accessories,bose"
B0007TJ5AK,Product 7TJ5AK,Camera,Accessories,Dell,930.01,3.5,4,True,"camera,accessories,dell"
B00744USES,Product 44USES,Camera,Gadgets,Bose,212.47,5.0,1,True,"camera,gadgets,bose"
B00BB7TVMO,Product B7TVMO,Computers,Gadgets,Dell,967.36,3.0,1,True,"computers,gadgets,dell"
B003IT6RDE,Product IT6RDE,Networking,Components,Samsung,841.84,4.0,2,True,"networking,components,samsung"
B00G7GMEOG,Product 7GMEOG,Electronics,Gadgets,LG,487.53,5.0,1,False,"electronics,gadgets,lg"
B003QP41EC,Product QP41EC,Computers,Gadgets,Anker,44.61,4.0,2,True,"computers,gadgets,anker"
B00E3FJJYG,Product 3FJJYG,Gaming,Devices,Samsung,791.27,4.0,1,True,"gaming,devices,samsung"
